RT,acc_spd,accuracy,angle,block,coherence,dataset,id,left_right,subj_idx,tdcs,trial_NR
485,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,456
836,spd,0,180,2,0.3467,leiden,L7.2,2,7,sham,457
535,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,458
568,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,459
485,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,460
434,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,461
485,spd,0,180,2,0.3467,leiden,L7.2,2,7,sham,462
568,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,463
652,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,464
501,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,465
468,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,466
502,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,467
569,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,468
551,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,469
635,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,470
385,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,471
485,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,472
518,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,473
451,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,474
502,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,475
735,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,476
502,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,477
569,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,478
635,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,479
501,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,480
635,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,481
585,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,482
635,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,483
518,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,484
435,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,485
501,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,486
418,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,487
484,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,488
619,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,489
484,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,490
553,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,491
468,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,492
434,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,493
418,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,494
535,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,495
601,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,496
518,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,497
502,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,498
451,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,499
501,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,500
769,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,501
518,spd,0,180,2,0.3467,leiden,L7.2,1,7,sham,502
284,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,503
468,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,504
501,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,505
769,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,506
385,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,507
502,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,508
401,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,509
635,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,510
501,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,511
686,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,512
468,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,513
652,spd,0,180,2,0.3467,leiden,L7.2,2,7,sham,514
502,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,515
585,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,516
753,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,517
718,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,518
502,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,519
484,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,520
602,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,521
468,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,522
384,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,523
618,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,524
502,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,525
518,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,526
635,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,527
535,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,528
451,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,529
618,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,530
752,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,531
752,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,532
1204,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,533
501,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,534
635,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,535
853,spd,0,180,2,0.3467,leiden,L7.2,1,7,sham,536
1170,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,537
736,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,538
602,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,539
618,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,540
618,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,541
619,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,542
117,spd,0,180,2,0.3467,leiden,L7.2,2,7,sham,543
435,spd,0,180,2,0.3467,leiden,L7.2,2,7,sham,544
618,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,545
585,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,546
602,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,547
1304,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,548
635,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,549
535,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,550
468,spd,0,180,2,0.3467,leiden,L7.2,1,7,sham,551
518,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,552
519,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,553
519,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,554
535,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,555
719,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,556
551,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,557
485,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,558
501,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,559
719,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,560
518,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,561
568,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,562
1137,acc,0,180,2,0.3467,leiden,L7.2,1,7,sham,563
568,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,564
886,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,565
568,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,566
1187,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,567
1053,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,568
1220,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,569
551,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,570
1889,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,571
1373,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,572
618,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,573
602,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,574
535,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,575
1070,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,576
970,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,577
686,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,578
852,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,579
485,spd,0,180,2,0.3467,leiden,L7.2,1,7,sham,580
1170,spd,0,180,2,0.3467,leiden,L7.2,1,7,sham,581
601,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,582
486,spd,0,180,2,0.3467,leiden,L7.2,2,7,sham,583
535,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,584
535,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,585
435,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,586
652,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,587
1203,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,588
552,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,589
551,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,590
485,spd,0,180,2,0.3467,leiden,L7.2,1,7,sham,591
919,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,592
485,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,593
585,spd,1,180,2,0.3467,leiden,L7.2,1,7,sham,594
802,acc,0,180,2,0.3467,leiden,L7.2,2,7,sham,595
551,spd,1,180,2,0.3467,leiden,L7.2,2,7,sham,596
652,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,597
986,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,598
635,acc,1,180,2,0.3467,leiden,L7.2,2,7,sham,599
518,acc,1,180,2,0.3467,leiden,L7.2,1,7,sham,600
251,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,1
418,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,2
401,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,3
418,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,4
418,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,5
585,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,6
585,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,7
585,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,8
1304,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,9
586,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,10
552,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,11
551,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,12
435,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,13
434,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,14
401,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,15
535,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,16
401,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,17
451,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,18
518,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,19
385,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,20
401,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,21
468,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,22
585,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,23
552,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,24
468,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,25
451,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,26
451,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,27
552,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,28
518,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,29
585,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,30
384,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,31
485,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,32
501,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,33
685,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,34
318,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,35
334,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,36
367,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,37
452,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,38
435,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,39
468,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,40
635,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,41
401,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,42
568,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,43
418,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,44
418,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,45
551,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,46
585,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,47
451,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,48
535,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,49
418,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,50
434,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,51
385,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,52
502,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,53
351,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,54
535,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,55
552,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,56
368,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,57
351,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,58
452,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,59
384,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,60
435,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,61
602,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,62
451,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,63
535,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,64
685,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,65
451,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,66
452,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,67
468,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,68
569,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,69
434,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,70
451,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,71
468,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,72
451,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,73
435,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,74
602,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,75
485,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,76
501,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,77
552,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,78
418,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,79
334,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,80
367,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,81
519,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,82
535,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,83
401,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,84
569,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,85
485,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,86
401,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,87
401,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,88
418,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,89
451,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,90
735,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,91
385,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,92
434,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,93
502,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,94
452,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,95
351,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,96
469,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,97
485,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,98
384,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,99
401,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,100
519,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,101
385,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,102
384,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,103
518,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,104
435,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,105
468,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,106
452,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,107
551,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,108
435,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,109
384,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,110
451,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,111
435,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,112
451,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,113
367,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,114
368,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,115
384,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,116
401,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,117
502,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,118
585,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,119
51,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,120
535,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,121
401,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,122
468,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,123
502,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,124
535,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,125
418,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,126
435,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,127
485,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,128
485,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,129
418,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,130
468,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,131
452,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,132
402,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,133
401,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,134
468,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,135
502,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,136
501,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,137
435,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,138
417,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,139
468,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,140
502,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,141
417,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,142
619,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,143
551,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,144
602,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,145
551,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,146
485,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,147
501,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,148
585,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,149
418,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,150
484,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,151
435,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,152
485,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,153
535,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,154
368,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,155
367,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,156
502,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,157
551,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,158
418,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,159
485,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,160
451,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,161
451,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,162
351,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,163
602,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,164
485,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,165
351,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,166
418,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,167
484,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,168
619,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,169
401,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,170
367,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,171
385,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,172
484,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,173
518,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,174
569,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,175
434,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,176
401,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,177
468,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,178
434,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,179
452,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,180
468,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,181
468,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,182
518,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,183
936,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,184
485,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,185
819,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,186
535,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,187
484,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,188
602,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,189
451,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,190
485,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,191
518,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,192
367,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,193
535,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,194
468,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,195
485,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,196
970,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,197
485,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,198
686,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,199
518,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,200
668,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,201
686,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,202
502,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,203
535,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,204
519,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,205
434,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,206
451,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,207
451,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,208
435,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,209
418,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,210
534,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,211
485,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,212
535,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,213
618,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,214
585,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,215
418,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,216
484,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,217
970,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,218
384,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,219
535,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,220
418,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,221
552,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,222
401,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,223
468,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,224
485,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,225
551,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,226
485,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,227
434,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,228
518,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,229
652,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,230
1554,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,231
602,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,232
535,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,233
484,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,234
585,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,235
535,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,236
435,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,237
502,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,238
501,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,239
518,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,240
502,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,241
452,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,242
418,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,243
1221,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,244
685,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,245
501,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,246
451,acc,0,180,1,0.2161,leiden,L8.1,2,8,anodal,247
435,spd,0,180,1,0.2161,leiden,L8.1,2,8,anodal,248
535,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,249
519,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,250
451,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,251
484,spd,0,180,1,0.2161,leiden,L8.1,1,8,anodal,252
385,spd,1,180,1,0.2161,leiden,L8.1,1,8,anodal,253
401,acc,1,180,1,0.2161,leiden,L8.1,1,8,anodal,254
518,acc,1,180,1,0.2161,leiden,L8.1,2,8,anodal,255
501,spd,1,180,1,0.2161,leiden,L8.1,2,8,anodal,256
552,acc,0,180,1,0.2161,leiden,L8.1,1,8,anodal,257
